timestamp,cadence,gct,heart_rate
1698433164.0,160.0,,152.0
1698433165.0,160.0,,153.0
1698433166.0,160.0,,153.0
1698433167.0,160.0,,153.0
1698433168.0,160.0,,153.0
1698433169.0,162.0,,155.0
1698433170.0,162.0,,155.0
1698433171.0,164.0,,155.0
1698433172.0,164.0,,155.0
1698433173.0,164.0,,155.0
1698433174.0,164.0,,155.0
1698433175.0,166.0,,154.0
1698433176.0,166.0,,154.0
1698433177.0,166.0,,154.0
1698433178.0,166.0,,154.0
1698433179.0,166.0,,154.0
1698433180.0,164.0,,154.0
1698433181.0,164.0,,154.0
1698433182.0,164.0,,152.0
1698433183.0,166.0,,150.0
1698433184.0,166.0,,146.0
1698433185.0,166.0,,146.0
1698433186.0,166.0,,145.0
1698433187.0,166.0,,145.0
1698433188.0,164.0,,145.0
1698433189.0,164.0,,145.0
1698433190.0,164.0,,145.0
1698433191.0,164.0,,145.0
1698433192.0,164.0,,145.0
1698433193.0,164.0,,145.0
1698433194.0,164.0,,145.0
1698433195.0,164.0,,144.0
1698433196.0,164.0,,143.0
1698433197.0,164.0,,143.0
1698433198.0,164.0,,143.0
1698433199.0,164.0,,144.0
1698433200.0,164.0,,144.0
1698433201.0,164.0,,145.0
1698433202.0,164.0,,145.0
1698433203.0,166.0,,145.0
1698433204.0,166.0,,146.0
1698433205.0,166.0,,146.0
1698433206.0,166.0,,146.0
1698433207.0,166.0,,146.0
1698433208.0,166.0,,146.0
1698433209.0,168.0,,146.0
1698433210.0,168.0,,146.0
1698433211.0,168.0,,146.0
1698433212.0,168.0,,146.0
1698433213.0,168.0,,146.0
1698433214.0,168.0,,147.0
1698433215.0,168.0,,148.0
1698433216.0,168.0,,149.0
1698433217.0,168.0,,149.0
1698433218.0,168.0,,150.0
1698433219.0,168.0,,150.0
1698433220.0,168.0,,151.0
1698433221.0,168.0,,151.0
1698433222.0,168.0,,152.0
1698433223.0,168.0,,152.0
1698433224.0,168.0,,152.0
1698433225.0,168.0,,152.0
1698433226.0,166.0,,151.0
1698433227.0,166.0,,151.0
1698433228.0,166.0,,151.0
1698433229.0,166.0,,150.0
1698433230.0,166.0,,150.0
1698433231.0,166.0,,150.0
1698433232.0,164.0,,150.0
1698433233.0,164.0,,150.0
1698433234.0,164.0,,150.0
1698433235.0,164.0,,150.0
1698433236.0,162.0,,149.0
1698433237.0,162.0,,149.0
1698433238.0,162.0,,149.0
1698433239.0,162.0,,149.0
1698433240.0,162.0,,149.0
1698433241.0,162.0,,149.0
1698433242.0,162.0,,149.0
1698433243.0,164.0,,149.0
1698433244.0,164.0,,149.0
1698433245.0,164.0,,150.0
1698433246.0,164.0,,150.0
1698433247.0,164.0,,151.0
1698433248.0,164.0,,152.0
1698433249.0,164.0,,152.0
1698433250.0,164.0,,152.0
1698433251.0,164.0,,152.0
1698433252.0,164.0,,152.0
1698433253.0,164.0,,152.0
1698433254.0,164.0,,152.0
1698433255.0,164.0,,152.0
1698433256.0,164.0,,152.0
1698433257.0,166.0,,152.0
1698433258.0,166.0,,152.0
1698433259.0,166.0,,152.0
1698433260.0,166.0,,150.0
1698433261.0,166.0,,149.0
1698433262.0,166.0,,149.0
1698433263.0,166.0,,149.0
1698433264.0,166.0,,149.0
1698433265.0,166.0,,149.0
1698433266.0,166.0,,149.0
1698433267.0,166.0,,149.0
1698433268.0,166.0,,150.0
1698433269.0,166.0,,149.0
1698433270.0,166.0,,149.0
1698433271.0,166.0,,149.0
1698433272.0,166.0,,149.0
1698433273.0,166.0,,150.0
1698433274.0,166.0,,150.0
1698433275.0,168.0,,150.0
1698433276.0,168.0,,150.0
1698433277.0,168.0,,150.0
1698433278.0,168.0,,150.0
1698433279.0,168.0,,150.0
1698433280.0,168.0,,150.0
1698433281.0,168.0,,150.0
1698433282.0,168.0,,150.0
1698433283.0,168.0,,150.0
1698433284.0,168.0,,149.0
1698433285.0,168.0,,149.0
1698433286.0,168.0,,149.0
1698433287.0,168.0,,149.0
1698433288.0,166.0,,149.0
1698433289.0,166.0,,149.0
1698433290.0,166.0,,149.0
1698433291.0,166.0,,149.0
1698433292.0,166.0,,150.0
1698433293.0,166.0,,150.0
1698433294.0,166.0,,150.0
1698433295.0,166.0,,150.0
1698433296.0,164.0,,150.0
1698433297.0,164.0,,150.0
1698433298.0,162.0,,150.0
1698433299.0,162.0,,150.0
1698433300.0,162.0,,150.0
1698433301.0,162.0,,150.0
1698433302.0,162.0,,150.0
1698433303.0,162.0,,150.0
1698433304.0,164.0,,150.0
1698433305.0,166.0,,150.0
1698433306.0,166.0,,150.0
1698433307.0,168.0,,150.0
1698433308.0,168.0,,150.0
1698433309.0,168.0,,150.0
1698433310.0,168.0,,150.0
1698433311.0,168.0,,150.0
1698433312.0,168.0,,150.0
1698433313.0,168.0,,150.0
1698433314.0,168.0,,150.0
1698433315.0,168.0,,150.0
1698433316.0,168.0,,150.0
1698433317.0,168.0,,151.0
1698433318.0,168.0,,152.0
1698433319.0,168.0,,153.0
1698433320.0,168.0,,154.0
1698433321.0,168.0,,155.0
1698433322.0,168.0,,155.0
1698433323.0,168.0,,155.0
1698433324.0,168.0,,155.0
1698433325.0,168.0,,156.0
1698433326.0,168.0,,157.0
1698433327.0,168.0,,157.0
1698433328.0,168.0,,157.0
1698433329.0,168.0,,157.0
1698433330.0,166.0,,157.0
1698433331.0,166.0,,157.0
1698433332.0,166.0,,157.0
1698433333.0,166.0,,157.0
1698433334.0,166.0,,157.0
1698433335.0,166.0,,157.0
1698433336.0,166.0,,157.0
1698433337.0,168.0,,157.0
1698433338.0,168.0,,157.0
1698433339.0,168.0,,157.0
1698433340.0,166.0,,157.0
1698433341.0,166.0,,157.0
1698433342.0,166.0,,158.0
1698433343.0,166.0,,158.0
1698433344.0,166.0,,158.0
1698433345.0,166.0,,158.0
1698433346.0,166.0,,158.0
1698433347.0,168.0,,158.0
1698433348.0,168.0,,158.0
1698433349.0,168.0,,158.0
1698433350.0,168.0,,158.0
1698433351.0,168.0,,157.0
1698433352.0,168.0,,157.0
1698433353.0,168.0,,157.0
1698433354.0,168.0,,157.0
1698433355.0,168.0,,157.0
1698433356.0,166.0,,159.0
1698433357.0,166.0,,160.0
1698433358.0,166.0,,160.0
1698433359.0,166.0,,161.0
1698433360.0,166.0,,162.0
1698433361.0,166.0,,163.0
1698433362.0,166.0,,163.0
1698433363.0,166.0,,164.0
1698433364.0,166.0,,165.0
1698433365.0,166.0,,165.0
1698433366.0,166.0,,165.0
1698433367.0,166.0,,165.0
1698433368.0,166.0,,165.0
1698433369.0,166.0,,165.0
1698433370.0,166.0,,165.0
1698433371.0,166.0,,165.0
1698433372.0,166.0,,165.0
1698433373.0,166.0,,165.0
1698433374.0,166.0,,165.0
1698433375.0,166.0,,165.0
1698433376.0,166.0,,165.0
1698433377.0,168.0,,165.0
1698433378.0,168.0,,165.0
1698433379.0,168.0,,165.0
1698433380.0,166.0,,165.0
1698433381.0,166.0,,165.0
1698433382.0,166.0,,165.0
1698433383.0,166.0,,165.0
1698433384.0,166.0,,165.0
1698433385.0,166.0,,165.0
1698433386.0,166.0,,165.0
1698433387.0,166.0,,165.0
1698433388.0,166.0,,165.0
1698433389.0,166.0,,165.0
1698433390.0,166.0,,163.0
1698433391.0,164.0,,162.0
1698433392.0,164.0,,162.0
1698433393.0,164.0,,160.0
1698433394.0,162.0,,160.0
