timestamp,cadence,gct,heart_rate,timestamp.1,index
1709309861,188,0,154,1709310130,771
1709309862,188,0,154,1709310131,772
1709309863,188,0,155,1709310132,773
1709309864,188,0,155,1709310133,774
1709309865,188,0,155,1709310134,775
1709309866,188,0,155,1709310135,776
1709309867,188,0,155,1709310136,777
1709309868,188,0,155,1709310137,778
1709309869,188,0,155,1709310138,779
1709309870,188,0,155,1709310139,780
1709309871,188,0,155,1709310140,781
1709309872,190,0,155,1709310141,782
1709309873,190,0,155,1709310142,783
1709309874,190,0,155,1709310143,784
1709309875,190,0,155,1709310144,785
1709309876,190,0,155,1709310145,786
1709309877,190,0,155,1709310146,787
1709309878,190,0,155,1709310147,788
1709309879,190,0,155,1709310148,789
1709309880,190,0,156,1709310149,790
1709309881,188,0,156,1709310150,791
1709309882,188,0,155,1709310151,792
1709309883,188,0,155,1709310152,793
1709309884,188,0,155,1709310153,794
1709309885,188,0,155,1709310154,795
1709309886,188,0,155,1709310155,796
1709309887,188,0,155,1709310156,797
1709309888,188,0,155,1709310157,798
1709309889,188,0,155,1709310158,799
1709309890,188,0,155,1709310159,800
1709309891,188,0,155,1709310160,801
1709309892,188,0,155,1709310161,802
1709309893,188,0,155,1709310162,803
1709309894,188,0,155,1709310163,804
1709309895,188,0,155,1709310164,805
1709309896,190,0,155,1709310165,806
1709309897,190,0,155,1709310166,807
1709309898,190,0,155,1709310167,808
1709309899,190,0,155,1709310168,809
1709309900,190,0,155,1709310169,810
1709309901,190,0,155,1709310170,811
1709309902,190,0,155,1709310171,812
1709309903,190,0,155,1709310172,813
1709309904,190,0,155,1709310173,814
1709309905,190,0,155,1709310174,815
1709309906,190,0,155,1709310175,816
1709309907,190,0,155,1709310176,817
1709309908,190,0,154,1709310177,818
1709309909,190,0,155,1709310178,819
1709309910,190,0,154,1709310179,820
1709309911,192,0,154,1709310180,821
1709309912,192,0,154,1709310181,822
1709309913,192,0,154,1709310182,823
1709309914,190,0,155,1709310183,824
1709309915,190,0,155,1709310184,825
1709309916,190,0,154,1709310185,826
1709309917,188,0,155,1709310186,827
1709309918,188,0,154,1709310187,828
1709309919,188,0,154,1709310188,829
1709309920,188,0,154,1709310189,830
1709309921,188,0,153,1709310190,831
1709309922,188,0,153,1709310191,832
1709309923,188,0,153,1709310192,833
1709309924,188,0,153,1709310193,834
1709309925,188,0,152,1709310194,835
1709309926,188,0,152,1709310195,836
1709309927,186,0,152,1709310196,837
1709309928,186,0,152,1709310197,838
1709309929,186,0,152,1709310198,839
1709309930,186,0,152,1709310199,840
1709309931,186,0,152,1709310200,841
1709309932,186,0,152,1709310201,842
1709309933,186,0,152,1709310202,843
1709309934,188,0,153,1709310203,844
1709309935,188,0,154,1709310204,845
1709309936,188,0,154,1709310205,846
1709309937,188,0,154,1709310206,847
1709309938,188,0,154,1709310207,848
1709309939,188,0,154,1709310208,849
1709309940,188,0,154,1709310209,850
1709309941,188,0,154,1709310210,851
1709309942,188,0,154,1709310211,852
1709309943,188,0,154,1709310212,853
1709309944,188,0,154,1709310213,854
1709309945,188,0,154,1709310214,855
1709309946,188,0,154,1709310215,856
1709309947,188,0,154,1709310216,857
1709309948,188,0,154,1709310217,858
1709309949,188,0,154,1709310218,859
1709309950,188,0,154,1709310219,860
1709309951,188,0,155,1709310220,861
1709309952,188,0,155,1709310221,862
1709309953,188,0,155,1709310222,863
1709309954,188,0,155,1709310223,864
1709309955,188,0,155,1709310224,865
1709309956,188,0,155,1709310225,866
1709309957,188,0,155,1709310226,867
1709309958,188,0,155,1709310227,868
1709309959,186,0,155,1709310228,869
1709309960,186,0,155,1709310229,870
1709309961,184,0,155,1709310230,871
1709309962,184,0,154,1709310231,872
1709309963,184,0,154,1709310232,873
1709309964,186,0,154,1709310233,874
1709309965,186,0,154,1709310234,875
1709309966,188,0,154,1709310235,876
1709309967,188,0,154,1709310236,877
1709309968,188,0,154,1709310237,878
1709309969,188,0,154,1709310238,879
1709309970,188,0,154,1709310239,880
1709309971,186,0,154,1709310240,881
1709309972,186,0,154,1709310241,882
1709309973,186,0,154,1709310242,883
1709309974,186,0,154,1709310243,884
1709309975,186,0,154,1709310244,885
1709309976,186,0,154,1709310245,886
1709309977,186,0,155,1709310246,887
1709309978,186,0,155,1709310247,888
1709309979,186,0,154,1709310248,889
1709309980,188,0,154,1709310249,890
1709309981,188,0,154,1709310250,891
1709309982,188,0,154,1709310251,892
1709309983,188,0,154,1709310252,893
1709309984,188,0,154,1709310253,894
1709309985,188,0,154,1709310254,895
1709309986,188,0,154,1709310255,896
1709309987,188,0,154,1709310256,897
1709309988,188,0,154,1709310257,898
1709309989,188,0,155,1709310258,899
1709309990,190,0,155,1709310259,900
1709309991,190,0,155,1709310260,901
1709309992,190,0,155,1709310261,902
1709309993,190,0,155,1709310262,903
1709309994,190,0,155,1709310263,904
1709309995,188,0,155,1709310264,905
1709309996,188,0,154,1709310265,906
1709309997,190,0,154,1709310266,907
1709309998,190,0,154,1709310267,908
1709309999,190,0,153,1709310268,909
1709310000,190,0,153,1709310269,910
1709310001,190,0,152,1709310270,911
1709310002,190,0,152,1709310271,912
1709310003,190,0,152,1709310272,913
1709310004,190,0,152,1709310273,914
1709310005,190,0,152,1709310274,915
1709310006,190,0,153,1709310275,916
1709310007,190,0,153,1709310276,917
1709310008,190,0,154,1709310277,918
1709310009,190,0,153,1709310278,919
1709310010,190,0,153,1709310279,920
1709310011,94,0,152,1709310280,921
1709310012,0,0,152,1709310281,922
1709310013,0,0,151,1709310282,923
1709310014,0,0,151,1709310283,924
1709310015,0,0,151,1709310284,925
1709310016,0,0,151,1709310285,926
1709310017,0,0,151,1709310286,927
1709310018,0,0,151,1709310287,928
