timestamp,cadence,gct,heart_rate
1700012801.0,160.0,,177.0
1700012802.0,158.0,,177.0
1700012803.0,158.0,,177.0
1700012804.0,158.0,,177.0
1700012805.0,158.0,,177.0
1700012806.0,158.0,,178.0
1700012807.0,160.0,,178.0
1700012808.0,164.0,,179.0
1700012809.0,164.0,,179.0
1700012810.0,166.0,,179.0
1700012811.0,166.0,,179.0
1700012812.0,166.0,,179.0
1700012813.0,166.0,,179.0
1700012814.0,166.0,,179.0
1700012815.0,166.0,,179.0
1700012816.0,166.0,,179.0
1700012817.0,166.0,,179.0
1700012818.0,166.0,,180.0
1700012819.0,166.0,,180.0
1700012820.0,166.0,,180.0
1700012821.0,166.0,,180.0
1700012822.0,166.0,,180.0
1700012823.0,166.0,,180.0
1700012824.0,166.0,,180.0
1700012825.0,166.0,,180.0
1700012826.0,166.0,,180.0
1700012827.0,166.0,,180.0
1700012828.0,168.0,,180.0
1700012829.0,168.0,,180.0
1700012830.0,168.0,,181.0
1700012831.0,166.0,,181.0
1700012832.0,166.0,,182.0
1700012833.0,166.0,,182.0
1700012834.0,166.0,,182.0
1700012835.0,166.0,,182.0
1700012836.0,166.0,,182.0
1700012837.0,166.0,,182.0
1700012838.0,166.0,,182.0
1700012839.0,166.0,,182.0
1700012840.0,166.0,,182.0
1700012841.0,166.0,,183.0
1700012842.0,166.0,,183.0
1700012843.0,166.0,,183.0
1700012844.0,164.0,,183.0
1700012845.0,164.0,,183.0
1700012846.0,164.0,,184.0
1700012847.0,164.0,,184.0
1700012848.0,164.0,,184.0
1700012849.0,164.0,,184.0
1700012850.0,166.0,,184.0
1700012851.0,166.0,,185.0
1700012852.0,166.0,,184.0
1700012853.0,166.0,,185.0
1700012854.0,166.0,,184.0
1700012855.0,166.0,,184.0
1700012856.0,168.0,,184.0
1700012857.0,168.0,,184.0
1700012858.0,168.0,,184.0
1700012859.0,168.0,,184.0
1700012860.0,168.0,,185.0
1700012861.0,168.0,,185.0
1700012862.0,168.0,,185.0
1700012863.0,168.0,,186.0
1700012864.0,166.0,,186.0
1700012865.0,166.0,,186.0
1700012866.0,166.0,,185.0
1700012867.0,166.0,,185.0
1700012868.0,166.0,,185.0
1700012869.0,168.0,,185.0
1700012870.0,168.0,,184.0
1700012871.0,168.0,,185.0
1700012872.0,170.0,,185.0
1700012873.0,170.0,,186.0
1700012874.0,170.0,,186.0
1700012875.0,170.0,,186.0
1700012876.0,170.0,,186.0
1700012877.0,168.0,,186.0
1700012878.0,168.0,,186.0
1700012879.0,168.0,,186.0
1700012880.0,168.0,,186.0
1700012881.0,168.0,,186.0
1700012882.0,168.0,,185.0
1700012883.0,168.0,,185.0
1700012884.0,168.0,,185.0
1700012885.0,166.0,,185.0
1700012886.0,166.0,,186.0
1700012887.0,166.0,,186.0
1700012888.0,168.0,,186.0
1700012889.0,168.0,,186.0
1700012890.0,168.0,,186.0
1700012891.0,168.0,,185.0
1700012892.0,166.0,,185.0
1700012893.0,166.0,,185.0
1700012894.0,166.0,,185.0
1700012895.0,166.0,,185.0
1700012896.0,166.0,,185.0
1700012897.0,166.0,,185.0
1700012898.0,166.0,,186.0
1700012899.0,164.0,,186.0
1700012900.0,164.0,,186.0
1700012901.0,164.0,,186.0
1700012902.0,164.0,,186.0
1700012903.0,162.0,,186.0
1700012904.0,162.0,,186.0
1700012905.0,162.0,,185.0
1700012906.0,162.0,,185.0
1700012907.0,162.0,,185.0
1700012908.0,162.0,,185.0
1700012909.0,162.0,,185.0
1700012910.0,162.0,,186.0
1700012911.0,162.0,,186.0
1700012912.0,162.0,,186.0
1700012913.0,162.0,,186.0
1700012914.0,164.0,,186.0
1700012915.0,162.0,,186.0
1700012916.0,162.0,,186.0
1700012917.0,162.0,,186.0
1700012918.0,162.0,,186.0
1700012919.0,162.0,,186.0
1700012920.0,162.0,,186.0
1700012921.0,162.0,,186.0
1700012922.0,164.0,,186.0
1700012923.0,164.0,,187.0
1700012924.0,164.0,,187.0
1700012925.0,164.0,,187.0
1700012926.0,164.0,,187.0
1700012927.0,164.0,,187.0
1700012928.0,164.0,,186.0
1700012929.0,164.0,,186.0
1700012930.0,164.0,,186.0
1700012931.0,164.0,,186.0
1700012932.0,164.0,,186.0
1700012933.0,164.0,,187.0
1700012934.0,164.0,,187.0
1700012935.0,164.0,,187.0
1700012936.0,166.0,,187.0
1700012937.0,166.0,,187.0
1700012938.0,166.0,,187.0
1700012939.0,166.0,,187.0
1700012940.0,166.0,,187.0
1700012941.0,166.0,,187.0
1700012942.0,166.0,,187.0
1700012943.0,164.0,,187.0
1700012944.0,164.0,,187.0
1700012945.0,164.0,,187.0
1700012946.0,164.0,,187.0
1700012947.0,164.0,,187.0
1700012948.0,164.0,,188.0
1700012949.0,164.0,,188.0
1700012950.0,164.0,,188.0
1700012951.0,164.0,,188.0
1700012952.0,164.0,,188.0
1700012953.0,164.0,,188.0
1700012954.0,166.0,,188.0
1700012955.0,166.0,,188.0
1700012956.0,166.0,,188.0
1700012957.0,166.0,,188.0
1700012958.0,166.0,,188.0
1700012959.0,164.0,,189.0
1700012960.0,164.0,,189.0
1700012961.0,164.0,,189.0
1700012962.0,164.0,,189.0
1700012963.0,164.0,,189.0
1700012964.0,164.0,,189.0
1700012965.0,164.0,,189.0
1700012966.0,164.0,,189.0
1700012967.0,164.0,,189.0
1700012968.0,164.0,,189.0
1700012969.0,164.0,,189.0
1700012970.0,164.0,,189.0
1700012971.0,164.0,,189.0
1700012972.0,164.0,,189.0
1700012973.0,164.0,,189.0
1700012974.0,164.0,,189.0
1700012975.0,164.0,,189.0
1700012976.0,164.0,,189.0
1700012977.0,164.0,,189.0
1700012978.0,164.0,,189.0
1700012979.0,164.0,,189.0
1700012980.0,164.0,,189.0
1700012981.0,164.0,,189.0
1700012982.0,166.0,,189.0
1700012983.0,166.0,,188.0
1700012984.0,166.0,,188.0
1700012985.0,166.0,,188.0
1700012986.0,166.0,,188.0
1700012987.0,164.0,,188.0
1700012988.0,164.0,,189.0
1700012989.0,162.0,,189.0
1700012990.0,162.0,,189.0
1700012991.0,80.0,,189.0
1700012992.0,0.0,,189.0
1700012993.0,0.0,,189.0
1700012994.0,0.0,,189.0
1700012995.0,0.0,,188.0
1700012996.0,0.0,,188.0
1700012997.0,0.0,,188.0
1700012998.0,0.0,,188.0
